,Date,Open,High,Low,Close,Adj Close,Volume
24,2007-01-08,179.174606,180.860962,172.467545,177.929016,155.823151,8149058.0
25,2007-01-09,178.024826,178.982986,172.8508,174.594635,152.903046,6023636.0
26,2007-01-10,174.17305,176.108521,171.538132,174.086823,152.458298,8956607.0
27,2007-01-11,174.38385,176.683411,172.860382,175.983963,154.119751,6246930.0
28,2007-01-12,176.491776,181.071747,175.01622,180.362717,157.954514,8533762.0
29,2007-01-15,182.00116,182.470657,178.829681,181.761627,159.179596,4991739.0
30,2007-01-16,182.049072,184.233658,181.205887,183.49588,160.69841,4501937.0
31,2007-01-17,184.808548,186.744019,181.474182,184.875626,161.906723,6234427.0
32,2007-01-18,186.839828,186.839828,180.611832,182.901825,160.178146,4936132.0
33,2007-01-19,183.562958,184.866043,178.216461,182.183212,159.548798,7486262.0
34,2007-01-22,183.007217,185.670883,180.180664,184.597763,161.663361,9403581.0
35,2007-01-23,184.923523,185.843353,181.090912,182.1353,159.506851,3187439.0
36,2007-01-24,183.007217,183.735413,173.7323,175.543213,153.733749,10491951.0
37,2007-01-25,182.815598,185.651718,175.341995,177.766129,155.680511,7573837.0
38,2007-01-29,177.641571,178.015244,171.729767,172.362137,150.947937,6033431.0
39,2007-01-31,174.38385,178.216461,166.335358,168.309158,147.398483,6819338.0
40,2007-02-01,170.321274,174.38385,169.228989,173.684387,152.10585,3286374.0
41,2007-02-02,176.261826,176.779221,173.234055,174.355103,152.693253,4498770.0
42,2007-02-05,175.15036,176.836716,171.547714,176.118103,154.237228,4885326.0
43,2007-02-06,176.875046,177.833191,174.00058,176.309738,154.40506,3160539.0
44,2007-02-07,176.47261,176.664246,171.930969,172.908295,151.426208,4691432.0
45,2007-02-08,174.767105,178.216461,170.781189,171.854324,150.503159,3914040.0
46,2007-02-09,171.854324,174.57547,169.612244,173.435272,151.887726,4583902.0
47,2007-02-12,178.216461,178.216461,165.377213,167.686356,146.853027,8906182.0
48,2007-02-13,167.485138,173.052017,162.886002,166.095825,145.460129,5986173.0
49,2007-02-14,167.485138,167.485138,159.628296,162.924332,142.682648,14323291.0
50,2007-02-15,166.718628,170.551239,163.269272,166.584473,145.888046,11121663.0
51,2007-02-19,168.634933,170.359604,165.760468,166.680298,145.971985,3008016.0
52,2007-02-20,166.526993,167.283936,162.886002,164.035797,143.656052,3302948.0
53,2007-02-21,164.035797,167.101883,163.269272,164.58194,144.134293,4584273.0
54,2007-02-22,164.802322,165.971268,158.4785,159.973221,140.09819,7681168.0
55,2007-02-23,162.023666,162.023666,152.346329,156.562195,137.110947,8937257.0
56,2007-02-26,157.137085,162.656052,152.576279,160.883469,140.895355,5110535.0
57,2007-02-27,161.640411,162.665634,156.207687,157.779053,138.176605,3178083.0
58,2007-02-28,153.304474,155.220779,144.748169,149.970108,131.337845,10528793.0
59,2007-03-01,153.496109,155.96814,146.999832,151.206131,132.420303,10387198.0
60,2007-03-02,152.346329,152.346329,148.130447,148.590363,130.129547,8387861.0
61,2007-03-05,148.341248,149.280243,139.50708,141.787476,124.171844,10832915.0
62,2007-03-06,142.956421,147.114807,137.408722,139.2388,121.939804,15055335.0
63,2007-03-07,143.243866,147.172302,136.460144,141.538361,123.953667,12134189.0
64,2007-03-08,143.742111,148.513718,142.764801,146.95192,128.694641,11198957.0
65,2007-03-09,148.504135,149.931778,142.783966,145.093109,127.06678,5779958.0
66,2007-03-12,145.112274,148.322083,144.776917,146.539917,128.333832,5192730.0
67,2007-03-13,146.789032,149.222748,145.121857,148.149612,129.74353,3683519.0
68,2007-03-14,138.45311,145.639252,135.818192,142.506088,124.801147,8746358.0
69,2007-03-15,143.722946,146.099167,138.558502,139.114227,121.830704,5200119.0
70,2007-03-16,140.101135,144.297836,140.101135,143.387589,125.573143,5614541.0
71,2007-03-19,143.914581,148.504135,143.339691,147.881332,129.508591,3248599.0
72,2007-03-20,148.369995,149.663498,145.735077,147.411835,129.097397,5171199.0
73,2007-03-21,147.938828,149.241913,145.687164,148.667023,130.196671,6456630.0
74,2007-03-22,149.663498,155.412415,149.299393,154.281799,135.113861,6740515.0
75,2007-03-23,154.454269,154.454269,150.238388,151.301941,132.504227,6502954.0
76,2007-03-26,142.764801,151.560638,142.764801,144.211609,126.294792,12843084.0
77,2007-03-28,143.722946,143.914581,137.207504,137.897385,120.76503,13330313.0
78,2007-03-29,139.689117,143.406754,133.873138,137.293747,120.236382,21538334.0
79,2007-03-30,138.54892,140.465225,137.303329,139.545395,122.208305,6832833.0
80,2007-04-02,136.249359,136.249359,126.677406,128.564972,112.592087,15760343.0
81,2007-04-03,130.251312,131.42984,128.584137,130.577087,114.354225,10731454.0
82,2007-04-04,131.477753,132.407166,128.220032,130.845367,114.589172,10438129.0
83,2007-04-05,130.308807,133.135361,130.136337,131.477753,115.14299,11951144.0
84,2007-04-09,132.225113,136.009811,132.225113,134.850449,118.096657,6771919.0
85,2007-04-10,136.345169,139.047165,135.712784,138.271057,121.092285,10853496.0
86,2007-04-11,138.271057,140.08197,136.757172,138.51059,121.302063,7524325.0
87,2007-04-12,137.74408,137.782394,135.492416,136.517639,119.556725,7159874.0
88,2007-04-13,136.843414,139.411255,134.907944,139.181305,121.88945,8635014.0
89,2007-04-16,140.848495,144.661942,139.890335,143.770859,125.908791,6822657.0
90,2007-04-17,143.914581,145.926697,139.50708,140.00531,122.611076,12872730.0
91,2007-04-18,136.297256,141.998276,136.297256,138.45311,121.251709,3659201.0
92,2007-04-19,137.399139,138.395615,134.946274,136.651779,119.674187,7962444.0
93,2007-04-20,138.357285,140.551468,137.993195,138.529755,121.318825,5690599.0
94,2007-04-23,139.832855,140.599365,137.015884,137.619507,120.521683,5306996.0
95,2007-04-24,139.660385,144.489471,138.95134,142.113251,124.457146,10900597.0
96,2007-04-25,143.742111,147.06691,143.732529,145.457199,127.385628,11846531.0
97,2007-04-26,148.896973,151.359421,143.243866,146.904022,128.652695,11053662.0
98,2007-04-27,147.20105,148.398743,141.615005,143.598389,125.757774,9948118.0
99,2007-04-30,141.835388,145.830887,140.273605,144.058304,126.160522,7451148.0
100,2007-05-03,149.471863,149.471863,139.717865,140.48439,123.030647,11471043.0
101,2007-05-04,140.65686,142.707306,139.12381,140.17778,122.762115,7133672.0
102,2007-05-07,140.848495,142.381531,137.70575,139.56456,122.225098,9465356.0
103,2007-05-08,139.56456,140.848495,137.983612,138.95134,121.688026,3752855.0
104,2007-05-09,139.890335,140.17778,136.632614,138.596832,121.377602,6198884.0
105,2007-05-10,139.526245,140.608948,136.440979,136.987137,119.967865,5171736.0
106,2007-05-11,136.632614,138.136917,132.225113,137.226669,120.177666,7831144.0
107,2007-05-14,139.64122,139.852005,135.885254,137.054199,120.026634,5489681.0
108,2007-05-15,137.571609,137.954865,136.632614,136.891312,119.883972,3411010.0
109,2007-05-16,137.015884,141.404221,137.015884,140.781418,123.290764,5151150.0
110,2007-05-17,144.623611,145.026031,141.23175,143.837921,125.967522,8039853.0
111,2007-05-18,144.106216,145.064362,141.806641,142.151581,124.490692,7618219.0
112,2007-05-21,141.998276,142.764801,138.54892,139.018417,121.746819,12264711.0
113,2007-05-22,139.315445,142.506088,138.79805,139.305862,121.998535,9258281.0
114,2007-05-23,124.157463,140.628113,124.157463,135.674469,118.818298,10666188.0
115,2007-05-24,135.454086,137.399139,135.147476,136.575134,119.607071,5215967.0
116,2007-05-25,135.674469,139.6987,134.725891,139.305862,121.998535,5257662.0
117,2007-05-28,139.890335,141.979111,139.545395,140.417328,122.971893,5505702.0
118,2007-05-29,140.848495,142.554001,139.919083,141.969528,124.331261,8243886.0
119,2007-05-30,142.937271,142.937271,141.040115,142.209061,124.541046,4815603.0
120,2007-05-31,142.573166,146.482437,142.189911,144.815247,126.823441,12464001.0
121,2007-06-01,144.364914,145.581772,142.228226,143.330109,128.064774,7533520.0
122,2007-06-04,142.764801,142.764801,135.588226,136.220612,121.712479,12221534.0
123,2007-06-05,136.977554,138.223145,135.616974,136.153534,121.65255,7755969.0
124,2007-06-06,135.099579,136.057724,125.728836,131.841858,117.800079,12527247.0
125,2007-06-07,129.542282,136.000229,128.852417,129.896805,116.062187,6311982.0
126,2007-06-08,129.896805,129.896805,123.898766,124.981476,111.670364,17354227.0
127,2007-06-11,129.561447,129.561447,123.793365,125.173103,111.841583,7423355.0
128,2007-06-12,110.187592,126.284561,110.187592,122.873543,109.786934,8707101.0
129,2007-06-13,123.601738,125.958794,123.02684,123.64006,110.471817,9038473.0
130,2007-06-14,127.463097,127.463097,122.31781,123.074753,109.966721,15640931.0
131,2007-06-15,123.985001,131.266953,123.601738,124.636543,111.362167,9292336.0
132,2007-06-18,126.092934,126.092934,123.19931,123.592155,110.429008,12218408.0
133,2007-06-19,123.410103,127.424767,123.410103,127.146904,113.605156,7001533.0
134,2007-06-20,127.654724,132.234695,127.654724,131.535248,117.526123,11069756.0
135,2007-06-21,133.183273,133.758163,130.711227,131.746033,117.714462,12372606.0
136,2007-06-22,130.692062,131.746033,127.079834,131.132813,117.166565,6319606.0
137,2007-06-25,131.266953,132.320923,128.99614,129.954285,116.113541,2503587.0
138,2007-06-26,129.925552,131.841858,128.593719,131.190308,117.217934,3533010.0
139,2007-06-27,130.979507,131.362778,127.625977,128.718277,115.009171,3867018.0
140,2007-06-28,129.101532,129.513535,126.428284,127.319366,113.759254,8643134.0
141,2007-06-29,127.635559,129.350647,127.625977,128.430832,114.752342,3454072.0
142,2007-07-02,128.296692,131.726868,127.664307,130.730392,116.806999,4876715.0
143,2007-07-03,131.075333,133.164108,129.580612,131.42984,117.431938,9394908.0
144,2007-07-04,132.972473,135.578644,131.650223,134.400116,120.085876,6767243.0
145,2007-07-05,134.141418,136.613449,133.250336,135.971497,121.489899,5607997.0
146,2007-07-06,135.866089,137.590775,133.307831,136.287689,121.772415,7438227.0
147,2007-07-09,136.258942,138.45311,136.258942,137.264999,122.645622,4270367.0
148,2007-07-10,137.97403,143.071411,137.97403,142.429443,127.26004,11109692.0
149,2007-07-11,142.189911,142.429443,139.344193,141.05928,126.035812,4711528.0
150,2007-07-12,141.05928,142.764801,139.315445,141.777893,126.677864,7189321.0
151,2007-07-13,143.531311,147.957993,142.391113,146.99025,131.335068,11413563.0
152,2007-07-16,150.621658,150.621658,143.972076,145.543442,130.042358,12143775.0
153,2007-07-17,145.543442,146.980667,142.783966,143.492996,128.210312,6353285.0
154,2007-07-18,143.722946,144.681107,140.17778,142.448608,127.277176,4675385.0
155,2007-07-19,143.722946,150.430023,142.381531,148.849075,132.995956,8551619.0
156,2007-07-20,159.053391,159.053391,145.639252,147.095642,131.42926,9474134.0
157,2007-07-23,147.555557,149.471863,144.872726,146.904022,131.258041,5938127.0
158,2007-07-24,147.363937,149.280243,142.764801,143.167221,127.91925,3644245.0
159,2007-07-25,143.167221,143.167221,138.45311,139.12381,124.306465,6952344.0
160,2007-07-26,140.062805,146.070419,137.629089,140.244858,125.308121,16780305.0
161,2007-07-27,140.848495,140.848495,133.183273,133.978531,119.70919,8324724.0
162,2007-07-30,138.069839,138.069839,133.374893,135.530746,121.096085,5309903.0
163,2007-07-31,135.291199,137.74408,131.37236,134.026443,119.751991,15030485.0
164,2007-08-01,132.033478,132.033478,126.639084,127.894264,114.272919,7292629.0
165,2007-08-02,127.434349,129.848892,123.908348,124.904823,111.601875,12982978.0
166,2007-08-03,128.967392,128.967392,125.316833,125.776741,112.38092,7954288.0
167,2007-08-06,124.559891,125.518044,120.957237,124.329933,111.088219,6031651.0
168,2007-08-07,125.518044,127.817612,125.518044,126.035446,112.612076,5043129.0
169,2007-08-08,127.434349,128.478729,125.901306,126.274986,112.826111,7324059.0
170,2007-08-09,127.242714,130.308807,126.322891,127.156487,113.613731,7192530.0
171,2007-08-10,124.301186,128.871582,124.301186,128.277527,114.615372,3819510.0
172,2007-08-13,129.350647,133.374893,128.421249,132.713776,118.57914,6350483.0
173,2007-08-14,133.374893,133.853973,130.500443,132.445496,118.339432,4548574.0
174,2007-08-16,126.667824,129.120697,124.559891,126.572006,113.091492,4135362.0
175,2007-08-17,126.572006,128.200867,122.336975,122.86396,109.778389,11073059.0
176,2007-08-20,126.476196,127.817612,123.429268,124.531143,111.26799,10714724.0
177,2007-08-21,124.559891,125.518044,120.372757,121.522545,108.579826,10748528.0
178,2007-08-22,121.30217,123.122658,118.063614,118.715157,106.071434,13041513.0
179,2007-08-23,120.708115,123.02684,117.469559,118.964279,106.294014,12188194.0
180,2007-08-24,120.363182,127.242714,120.363182,125.824654,112.423729,6072260.0
181,2007-08-27,127.501419,130.692062,127.501419,129.427307,115.642677,4559621.0
182,2007-08-28,130.117172,130.117172,125.786324,127.060669,113.528099,6422601.0
183,2007-08-29,126.476196,129.848892,123.601738,129.187775,115.428673,14402381.0
184,2007-08-30,130.347137,133.949783,129.159027,130.45253,116.558731,16376053.0
185,2007-08-31,130.308807,136.249359,130.308807,134.476776,120.154366,8561200.0
186,2007-09-03,134.907944,135.866089,132.646698,134.687561,120.342705,4993435.0
187,2007-09-04,134.151001,135.655304,130.701645,132.48381,118.37365,7347725.0
188,2007-09-05,134.141418,136.613449,131.650223,133.921051,119.657822,7146176.0
189,2007-09-06,134.333054,137.379974,132.225113,136.450562,121.917931,5019688.0
190,2007-09-07,136.824249,137.590775,132.637115,133.212006,119.0243,4001104.0
191,2007-09-10,131.554413,135.070831,130.538757,134.658829,120.317017,4032153.0
192,2007-09-11,134.907944,135.003754,131.516083,132.062225,117.996971,3466946.0
193,2007-09-12,132.608368,133.930618,130.500443,131.219055,117.243607,4550515.0
194,2007-09-13,131.219055,133.949783,131.151978,133.183273,118.998634,3526294.0
195,2007-09-14,134.333054,135.080414,132.08139,132.943726,118.784584,3454568.0
196,2007-09-17,133.758163,133.758163,131.94725,133.135361,118.955818,3085853.0
197,2007-09-18,133.758163,134.333054,132.637115,133.394058,119.186966,2131042.0
198,2007-09-19,134.716309,140.838913,134.141418,138.05069,123.347626,7106453.0
199,2007-09-20,139.67955,143.301361,138.740555,140.129868,125.205376,6752282.0
200,2007-09-21,137.97403,143.071411,137.97403,141.998276,126.874802,5263026.0
201,2007-09-24,143.684616,144.681107,141.423386,143.186386,127.936386,4839931.0
202,2007-09-25,143.186386,143.320526,140.48439,141.979111,126.857674,4948906.0
203,2007-09-26,141.979111,143.148056,138.261475,141.787476,126.686462,3415816.0
204,2007-09-27,143.148056,145.773392,141.806641,143.972076,128.638367,16099339.0
205,2007-09-28,144.681107,157.520355,142.209061,148.877808,133.021622,13964773.0
206,2007-10-01,154.645889,154.645889,146.597412,148.187943,132.405243,7883735.0
207,2007-10-03,149.088608,155.144135,144.125366,151.024078,134.939285,8788418.0
208,2007-10-04,153.304474,154.722549,148.973633,153.199081,136.88266,9626312.0
209,2007-10-05,153.199081,153.314056,147.555557,149.289825,133.389771,4775275.0
210,2007-10-08,149.50061,150.813278,142.764801,146.472855,130.872803,15232838.0
211,2007-10-09,142.764801,153.304474,142.764801,152.566696,136.317612,5663959.0
212,2007-10-10,148.25502,156.9263,148.25502,154.588409,138.124023,5970012.0
213,2007-10-11,155.412415,161.333801,153.323639,159.158798,142.207642,8124417.0
214,2007-10-12,159.053391,160.758911,151.206131,153.946442,137.550415,8763929.0
215,2007-10-15,154.645889,158.095245,154.645889,156.811325,140.110168,4369453.0
216,2007-10-16,160.413971,160.413971,154.262634,157.29039,140.538239,4155672.0
217,2007-10-17,148.82991,156.14061,141.998276,154.636307,138.166809,7697095.0
218,2007-10-18,153.544022,157.46286,144.681107,151.646881,135.495773,9498409.0
219,2007-10-19,149.395218,153.496109,145.303894,150.458771,134.434219,4221095.0
220,2007-10-22,149.280243,150.238388,145.639252,148.111298,132.336746,4625435.0
221,2007-10-23,149.663498,154.914169,149.663498,152.461304,136.223465,7599610.0
222,2007-10-24,153.093689,154.262634,147.555557,148.437057,132.627823,9307161.0
223,2007-10-25,150.238388,156.52388,148.513718,153.419464,137.079575,5685647.0
224,2007-10-26,153.266159,156.17894,148.552032,154.224304,137.798676,5484197.0
225,2007-10-29,156.52388,160.356491,153.496109,154.693802,138.21817,6504644.0
226,2007-10-30,155.220779,156.54303,144.882309,147.12439,131.454941,13522751.0
227,2007-10-31,147.038162,154.444687,143.732529,145.227249,129.759888,15833228.0
228,2007-11-01,147.555557,147.919662,141.615005,143.138474,127.893555,8762066.0
229,2007-11-02,139.890335,145.447617,138.93219,144.642776,129.237656,3284548.0
230,2007-11-05,143.722946,143.722946,140.848495,141.835388,126.729263,5753167.0
231,2007-11-06,141.835388,142.726471,137.264999,137.868637,123.184982,3437196.0
232,2007-11-07,137.97403,140.75267,136.096054,138.031525,123.330505,3703484.0
233,2007-11-08,137.015884,138.874695,135.022919,135.588226,121.147453,2249870.0
234,2007-11-12,131.650223,133.058701,129.350647,131.142395,117.17511,3345097.0
235,2007-11-13,132.225113,135.137894,128.986557,132.857498,118.707558,4206791.0
236,2007-11-14,134.141418,140.235275,134.141418,135.607391,121.164574,3104812.0
237,2007-11-15,135.099579,137.686584,133.288666,133.940201,119.67495,3067098.0
238,2007-11-16,131.266953,136.249359,131.266953,133.585693,119.3582,5349474.0
239,2007-11-19,133.566528,137.006302,133.566528,134.735474,120.385506,2644572.0
240,2007-11-20,133.183273,137.552444,132.809586,135.760696,121.301552,6317075.0
241,2007-11-21,137.015884,137.015884,131.5065,132.474228,118.365112,3316641.0
242,2007-11-22,132.225113,134.333054,129.954285,133.087448,118.913017,4761635.0
243,2007-11-23,134.620499,138.68306,133.853973,136.891312,122.311752,4237647.0
244,2007-11-26,137.993195,139.50708,135.099579,136.393082,121.866585,3753664.0
245,2007-11-27,136.249359,138.45311,135.291199,137.926117,123.236343,6008168.0
246,2007-11-28,137.97403,139.06633,136.824249,138.213562,123.493172,3686566.0
247,2007-11-29,139.315445,142.419861,136.824249,137.629089,122.97094,10588517.0
248,2007-11-30,138.740555,142.573166,136.824249,140.359833,125.410866,7545960.0
249,2007-12-03,141.040115,143.531311,140.532303,141.068863,126.044373,2513799.0
250,2007-12-04,141.23175,142.956421,139.574142,142.055756,126.926163,3294212.0
251,2007-12-05,142.573166,150.219223,142.573166,148.015472,132.251144,7361632.0
252,2007-12-06,148.609528,149.855133,146.262054,148.599945,132.773376,4215365.0
253,2007-12-07,148.513718,149.797638,145.744659,147.038162,131.377914,5887473.0
254,2007-12-10,147.938828,149.031113,142.774384,146.875275,131.232361,2720656.0
255,2007-12-11,147.555557,148.954468,145.830887,148.552032,132.730545,3528126.0
256,2007-12-12,148.877808,149.471863,146.022522,147.56514,131.84874,3474095.0
257,2007-12-13,146.597412,150.966583,143.703781,146.242889,130.667313,5974317.0
258,2007-12-14,145.639252,146.405777,141.423386,142.736053,127.533966,4704394.0
259,2007-12-17,142.534836,143.665466,132.225113,134.476776,120.154366,6631127.0
260,2007-12-18,135.885254,137.97403,133.566528,134.563004,120.231415,3498376.0
261,2007-12-19,137.207504,137.475784,130.538757,132.359253,118.26239,8621164.0
262,2007-12-20,132.608368,136.996719,132.608368,136.086472,121.592628,6920606.0
263,2007-12-24,139.315445,140.599365,137.399139,139.966995,125.059845,2576999.0
264,2007-12-26,141.040115,144.776917,139.890335,144.125366,128.775345,3848858.0
265,2007-12-27,144.872726,145.639252,140.158615,141.183838,126.147102,5734292.0
266,2007-12-28,140.273605,141.749161,131.841858,139.765778,124.880081,3951660.0
267,2007-12-31,142.573166,142.764801,140.465225,142.170746,127.028908,4297507.0
268,2008-01-01,142.189911,146.884857,141.23175,146.089584,130.53035,6914777.0
269,2008-01-02,146.95192,152.729584,144.297836,152.068466,135.872467,10611582.0
270,2008-01-03,153.304474,156.370575,149.481445,151.694778,135.538589,10581493.0
271,2008-01-04,153.304474,157.922775,147.77594,149.788055,133.83493,9271718.0
272,2008-01-07,150.046753,154.799194,146.214142,150.506668,134.477005,7606509.0
273,2008-01-08,151.388168,153.208664,146.674057,148.494553,132.679184,7345470.0
274,2008-01-09,146.980667,150.813278,144.489471,147.593887,131.874466,6054977.0
275,2008-01-10,150.046753,153.687744,142.592331,143.569641,128.278793,17651909.0
276,2008-01-11,149.46228,149.46228,141.068863,146.233307,130.658783,6703412.0
277,2008-01-14,146.578247,149.376053,145.428467,146.712387,131.086838,5100792.0
278,2008-01-15,149.031113,151.388168,145.380554,147.363937,131.668976,6430700.0
279,2008-01-16,143.722946,144.681107,139.94783,143.713364,128.407227,6286793.0
280,2008-01-17,143.722946,144.681107,139.957413,141.164673,126.129959,4588343.0
281,2008-01-18,141.164673,141.365891,135.348694,136.881744,122.303192,4087243.0
282,2008-01-21,136.824249,137.207504,122.097435,125.259338,111.918633,6548014.0
283,2008-01-22,121.685432,132.225113,101.660034,124.732353,111.447777,7404746.0
284,2008-01-23,130.308807,136.057724,122.45195,126.255821,112.808983,5487354.0
285,2008-01-24,128.967392,132.876663,123.601738,126.198334,112.757614,6015239.0
286,2008-01-25,127.836769,137.590775,127.817612,136.143951,121.643982,6360221.0
287,2008-01-28,135.099579,141.749161,128.392502,136.584702,122.037796,3236148.0
288,2008-01-29,137.993195,141.32756,134.333054,137.169189,122.560028,2645856.0
289,2008-01-30,138.72139,138.72139,131.5065,133.556946,119.332504,3410791.0
290,2008-01-31,135.866089,137.97403,131.573563,134.036026,119.760551,7490729.0
291,2008-02-01,135.674469,145.639252,135.291199,144.393661,129.01506,7390604.0
292,2008-02-04,146.597412,150.966583,144.489471,147.555557,131.84021,6396019.0
293,2008-02-05,147.555557,148.322083,142.764801,144.489471,129.100647,4576450.0
294,2008-02-06,140.647278,142.381531,134.639664,141.030533,126.010117,3378881.0
295,2008-02-07,141.806641,143.512161,133.767746,137.035034,122.440155,2758557.0
296,2008-02-08,137.399139,139.890335,133.576111,136.239777,121.729607,1502333.0
297,2008-02-11,135.540329,138.702225,131.266953,134.304306,120.000275,2940537.0
298,2008-02-12,134.304306,136.134384,131.966415,132.972473,118.810287,2793739.0
299,2008-02-13,134.141418,137.954865,134.141418,136.977554,122.388794,2951960.0
300,2008-02-14,138.75972,142.534836,138.271057,140.493973,125.530708,2920008.0
301,2008-02-15,138.93219,144.872726,137.015884,144.077469,128.732544,2858118.0
302,2008-02-18,138.750137,144.681107,138.750137,140.407745,125.453674,2200760.0
303,2008-02-19,141.806641,143.876251,140.867661,141.739578,126.643639,4935313.0
304,2008-02-20,141.576691,141.576691,134.141418,136.115219,121.618317,2447949.0
305,2008-02-21,137.015884,139.6987,134.754639,135.684052,121.233063,2500190.0
306,2008-02-22,135.770279,135.770279,132.225113,133.384476,119.178413,4069537.0
307,2008-02-25,134.160583,137.015884,133.183273,135.262451,120.856361,2521251.0
308,2008-02-26,136.057724,136.824249,134.170166,134.936691,120.565308,3714271.0
309,2008-02-27,135.118729,137.581192,135.099579,135.645721,121.198814,5043067.0
310,2008-02-28,135.099579,136.996719,134.783386,136.019394,121.5327,5802862.0
311,2008-02-29,136.019394,137.015884,131.516083,134.208496,119.914658,9128636.0
312,2008-03-03,134.208496,136.048141,131.266953,133.202423,119.015739,3717396.0
313,2008-03-04,134.716309,135.473251,131.918503,134.563004,120.231415,4478580.0
314,2008-03-05,134.716309,136.431412,134.141418,134.975006,120.599525,3383989.0
315,2008-03-07,134.352219,134.352219,126.092934,128.737442,115.026306,2986469.0
316,2008-03-10,128.871582,134.083923,117.210854,129.312332,115.539963,2751606.0
317,2008-03-11,129.350647,129.350647,124.579056,125.192268,111.858704,4872478.0
318,2008-03-12,128.200867,128.200867,122.31781,123.620895,110.454689,8750288.0
319,2008-03-13,122.643585,129.350647,117.689934,119.069672,106.388206,4636185.0
320,2008-03-14,119.577492,123.601738,119.577492,122.193253,109.179092,2572245.0
321,2008-03-17,119.769127,120.669785,114.42263,116.779686,104.342102,4033244.0
322,2008-03-18,116.779686,119.769127,114.403465,118.705574,106.062874,6948718.0
323,2008-03-19,121.321335,125.518044,121.110535,124.684448,111.404968,5817860.0
324,2008-03-24,124.933571,128.382919,124.933571,127.089417,113.553795,5568938.0
325,2008-03-25,128.392502,131.266953,128.392502,130.327972,116.447433,2908533.0
326,2008-03-26,132.225113,132.991638,124.761101,130.069275,116.216293,9343419.0
327,2008-03-27,128.392502,129.082367,120.411087,125.585114,112.209709,21297491.0
328,2008-03-28,125.326408,125.326408,121.321335,123.802948,110.617348,11992442.0
329,2008-03-31,122.835213,123.601738,118.303146,119.328377,106.619339,6071796.0
330,2008-04-01,119.769127,121.781242,117.900726,120.382339,107.56105,3258634.0
331,2008-04-02,123.02684,123.02684,120.918907,121.829155,108.853783,5036429.0
332,2008-04-03,122.643585,124.559891,118.820557,120.573975,107.732285,4592998.0
333,2008-04-04,120.72728,121.63752,115.649063,117.412071,104.907143,3799920.0
334,2008-04-07,117.852821,121.685432,117.709091,121.120117,108.220245,5597790.0
335,2008-04-08,121.70459,121.70459,119.194229,120.650627,107.800758,2530488.0
336,2008-04-09,119.194229,121.445892,119.002602,121.06263,108.168892,1844376.0
337,2008-04-10,118.810974,122.835213,118.619339,119.443352,106.722076,12419451.0
338,2008-04-11,121.493797,121.685432,118.715157,119.280464,106.57653,1673714.0
339,2008-04-15,118.236076,121.474632,115.419106,119.491257,106.76487,3418128.0
340,2008-04-16,120.72728,121.30217,117.182114,117.574951,105.052666,4550343.0
341,2008-04-17,119.002602,119.539169,117.757004,118.322311,105.720436,3572607.0
342,2008-04-21,118.810974,121.072212,118.810974,119.203812,106.508041,1883211.0
343,2008-04-22,119.769127,121.627937,118.427711,121.26384,108.348671,2685411.0
344,2008-04-23,121.30217,122.413628,121.158447,121.771667,108.802406,1415196.0
345,2008-04-24,122.260323,124.559891,119.510422,122.854378,109.769806,4902458.0
346,2008-04-25,123.812531,125.652184,121.714172,122.509445,109.461617,3172718.0
347,2008-04-28,123.419685,124.157463,120.152382,121.512962,108.571266,1729384.0
